isoo,isod,Nijl,Nijh,dums
LAO,FIN,13,1,0
LAO,FJI,0,0,0
LAO,FRA,32142,7631,0
LAO,FSM,0,0,0
LAO,GAB,0,0,0
LAO,GBR,342,252,0
LAO,GEO,0,0,0
LAO,GHA,0,0,0
LAO,GIN,0,0,0
LAO,GMB,0,0,0
LAO,GNB,0,0,0
LAO,GNQ,0,0,0
LAO,GRC,20,13,0
LAO,GRD,0,0,0
LAO,GTM,0,0,0
LAO,GUY,0,0,0
LAO,HND,0,0,0
LAO,HRV,0,0,0
LAO,HTI,0,0,0
LAO,HUN,10,24,0
LAO,IDN,0,0,0
LAO,IND,0,0,0
LAO,IRL,15,13,0
LAO,IRN,0,0,0
LAO,IRQ,0,0,0
LAO,ISL,1,0,0
LAO,ISR,0,0,0
LAO,ITA,222,20,0
LAO,JAM,0,0,0
LAO,JOR,0,0,0
LAO,JPN,791,179,0
LAO,KAZ,0,0,0
LAO,KEN,0,0,0
LAO,KGZ,0,0,0
LAO,KHM,0,0,0
LAO,KWT,0,0,0
LAO,LAO,2433954,124798,1
LAO,LBN,0,0,0
LAO,LBR,0,0,0
LAO,LBY,0,0,0
LAO,LCA,0,0,0
LAO,LKA,0,0,0
LAO,LSO,0,0,0
LAO,LTU,0,0,0
LAO,LUX,12,14,0
LAO,LVA,0,0,0
LAO,MAR,0,0,0
LAO,MDA,0,0,0
LAO,MDG,0,0,0
LAO,MDV,0,0,0
LAO,MEX,0,0,0
LAO,MKD,0,0,0
LAO,MLI,0,0,0
LAO,MLT,0,0,0
LAO,MMR,0,0,0
LAO,MNG,0,0,0
LAO,MOZ,0,0,0
LAO,MRT,0,0,0
LAO,MUS,0,0,0
LAO,MWI,0,0,0
LAO,MYS,0,0,0
LAO,NAM,0,0,0
LAO,NER,0,0,0
LAO,NGA,0,0,0
LAO,NIC,0,0,0
LAO,NLD,97,0,0
LAO,NOR,57,10,0
LAO,NPL,0,0,0
LAO,NZL,0,0,0
LAO,OMN,0,0,0
LAO,PAK,0,0,0
LAO,PAN,0,0,0
LAO,PER,0,0,0
LAO,PHL,0,0,0
LAO,PNG,0,0,0
LAO,POL,0,7,0
LAO,PRT,0,3,0
LAO,PRY,0,0,0
LAO,QAT,0,0,0
LAO,ROM,0,0,0
LAO,RWA,0,0,0
LAO,SAU,0,0,0
LAO,SDN,0,0,0
LAO,SEN,0,0,0
LAO,SGP,0,0,0
LAO,SLB,0,0,0
LAO,SLE,0,0,0
LAO,SLV,0,0,0
LAO,SOM,0,0,0
LAO,SRB,0,0,0
LAO,STP,0,0,0
LAO,SUR,0,0,0
LAO,SVK,1,3,0
LAO,SVN,2,0,0
LAO,SWE,340,60,0
LAO,SWZ,0,0,0
LAO,SYR,0,0,0
LAO,TCD,0,0,0
LAO,TGO,0,0,0
LAO,THA,0,0,0
LAO,TJK,0,0,0
LAO,TKM,0,0,0
LAO,TON,0,0,0
LAO,TTO,0,0,0
LAO,TUN,0,0,0
LAO,TUR,0,0,0
LAO,TZA,0,0,0
LAO,UGA,0,0,0
LAO,UKR,0,0,0
LAO,URY,0,0,0
LAO,USA,149999,36364,0
LAO,UZB,0,0,0
LAO,VCT,0,0,0
LAO,VEN,0,0,0
LAO,VNM,0,0,0
LAO,VUT,0,0,0
LAO,WSM,0,0,0
LAO,YEM,0,0,0
LAO,ZAF,0,0,0
LAO,ZAR,0,0,0
LAO,ZMB,0,0,0
LAO,ZWE,0,0,0
LBN,AFG,0,0,0
LBN,AGO,0,0,0
LBN,ALB,0,0,0
LBN,ARE,0,0,0
LBN,ARG,0,0,0
LBN,ARM,0,0,0
LBN,AUS,54112,10494,0
LBN,AUT,0,0,0
LBN,AZE,0,0,0
LBN,BDI,0,0,0
LBN,BEL,1524,1292,0
LBN,BEN,0,0,0
LBN,BFA,0,0,0
LBN,BGD,0,0,0
LBN,BGR,0,0,0
LBN,BHR,0,0,0
LBN,BHS,0,0,0
LBN,BIH,0,0,0
LBN,BLR,0,0,0
LBN,BLZ,0,0,0
LBN,BOL,0,0,0
LBN,BRA,0,0,0
LBN,BRB,0,0,0
LBN,BRN,0,0,0
LBN,BTN,0,0,0
LBN,BWA,0,0,0
LBN,CAF,0,0,0
LBN,CAN,36060,37155,0
LBN,CHE,0,1106,0
LBN,CHL,0,0,0
LBN,CHN,0,0,0
LBN,CIV,0,0,0
LBN,CMR,0,0,0
LBN,COG,0,0,0
LBN,COL,0,0,0
LBN,COM,0,0,0
LBN,CPV,0,0,0
LBN,CRI,0,0,0
LBN,CUB,0,0,0
LBN,CYP,0,0,0
LBN,CZE,82,143,0
LBN,DEU,24723,0,0
LBN,DJI,0,0,0
LBN,DNK,7508,1834,0
LBN,DOM,0,0,0
LBN,DZA,0,0,0
LBN,ECU,0,0,0
LBN,EGY,0,0,0
LBN,ERI,0,0,0
LBN,ESP,1015,1360,0
LBN,EST,1,7,0
LBN,ETH,0,0,0
LBN,FIN,285,78,0
LBN,FJI,0,0,0
LBN,FRA,16604,22437,0
LBN,FSM,0,0,0
LBN,GAB,0,0,0
LBN,GBR,6138,7680,0
LBN,GEO,0,0,0
LBN,GHA,0,0,0
LBN,GIN,0,0,0
LBN,GMB,0,0,0
LBN,GNB,0,0,0
LBN,GNQ,0,0,0
LBN,GRC,1184,781,0
LBN,GRD,0,0,0
LBN,GTM,0,0,0
LBN,GUY,0,0,0
LBN,HND,0,0,0
LBN,HRV,0,0,0
LBN,HTI,0,0,0
LBN,HUN,92,112,0
LBN,IDN,0,0,0
LBN,IND,0,0,0
LBN,IRL,99,121,0
LBN,IRN,0,0,0
LBN,IRQ,0,0,0
LBN,ISL,11,11,0
LBN,ISR,0,0,0
LBN,ITA,3086,1918,0
LBN,JAM,0,0,0
LBN,JOR,0,0,0
LBN,JPN,15,17,0
LBN,KAZ,0,0,0
LBN,KEN,0,0,0
LBN,KGZ,0,0,0
LBN,KHM,0,0,0
LBN,KWT,0,0,0
LBN,LAO,0,0,0
LBN,LBN,2121127,435445,1
LBN,LBR,0,0,0
LBN,LBY,0,0,0
LBN,LCA,0,0,0
LBN,LKA,0,0,0
LBN,LSO,0,0,0
LBN,LTU,0,0,0
LBN,LUX,19,89,0
LBN,LVA,4,25,0
LBN,MAR,0,0,0
LBN,MDA,0,0,0
LBN,MDG,0,0,0
LBN,MDV,0,0,0
LBN,MEX,892,260,0
LBN,MKD,0,0,0
LBN,MLI,0,0,0
LBN,MLT,0,0,0
LBN,MMR,0,0,0
LBN,MNG,0,0,0
LBN,MOZ,0,0,0
LBN,MRT,0,0,0
LBN,MUS,0,0,0
LBN,MWI,0,0,0
LBN,MYS,0,0,0
LBN,NAM,0,0,0
LBN,NER,0,0,0
LBN,NGA,0,0,0
LBN,NIC,0,0,0
LBN,NLD,2478,875,0
LBN,NOR,875,310,0
LBN,NPL,0,0,0
LBN,NZL,0,0,0
LBN,OMN,0,0,0
LBN,PAK,0,0,0
LBN,PAN,0,0,0
LBN,PER,0,0,0
LBN,PHL,0,0,0
LBN,PNG,0,0,0
LBN,POL,85,166,0
LBN,PRT,45,41,0
LBN,PRY,0,0,0
LBN,QAT,0,0,0
LBN,ROM,0,0,0
LBN,RWA,0,0,0
LBN,SAU,0,0,0
LBN,SDN,0,0,0
LBN,SEN,0,0,0
LBN,SGP,0,0,0
LBN,SLB,0,0,0
LBN,SLE,0,0,0
LBN,SLV,0,0,0
LBN,SOM,0,0,0
LBN,SRB,0,0,0
LBN,STP,0,0,0
LBN,SUR,0,0,0
LBN,SVK,16,32,0
LBN,SVN,7,13,0
LBN,SWE,16670,3530,0
LBN,SWZ,0,0,0
LBN,SYR,0,0,0
LBN,TCD,0,0,0
LBN,TGO,0,0,0
LBN,THA,0,0,0
LBN,TJK,0,0,0
LBN,TKM,0,0,0
LBN,TON,0,0,0
LBN,TTO,0,0,0
LBN,TUN,0,0,0
LBN,TUR,1462,0,0
LBN,TZA,0,0,0
LBN,UGA,0,0,0
LBN,UKR,0,0,0
LBN,URY,0,0,0
LBN,USA,60317,55604,0
LBN,UZB,0,0,0
LBN,VCT,0,0,0
LBN,VEN,0,0,0
LBN,VNM,0,0,0
LBN,VUT,0,0,0
LBN,WSM,0,0,0
LBN,YEM,0,0,0
LBN,ZAF,0,0,0
LBN,ZAR,0,0,0
LBN,ZMB,0,0,0
LBN,ZWE,0,0,0
LBR,AFG,0,0,0
LBR,AGO,0,0,0
LBR,ALB,0,0,0
LBR,ARE,0,0,0
LBR,ARG,0,0,0
LBR,ARM,0,0,0
LBR,AUS,1047,304,0
LBR,AUT,0,0,0
LBR,AZE,0,0,0
LBR,BDI,0,0,0
LBR,BEL,382,72,0
LBR,BEN,0,0,0
LBR,BFA,0,0,0
LBR,BGD,0,0,0
LBR,BGR,0,0,0
LBR,BHR,0,0,0
LBR,BHS,0,0,0
LBR,BIH,0,0,0
LBR,BLR,0,0,0
LBR,BLZ,0,0,0
LBR,BOL,0,0,0
LBR,BRA,0,0,0
LBR,BRB,0,0,0
LBR,BRN,0,0,0
LBR,BTN,0,0,0
LBR,BWA,0,0,0
LBR,CAF,0,0,0
LBR,CAN,725,815,0
LBR,CHE,0,0,0
LBR,CHL,0,0,0
LBR,CHN,0,0,0
LBR,CIV,0,0,0
LBR,CMR,0,0,0
LBR,COG,0,0,0
LBR,COL,0,0,0
LBR,COM,0,0,0
LBR,CPV,0,0,0
LBR,CRI,0,0,0
LBR,CUB,0,0,0
LBR,CYP,0,0,0
LBR,CZE,4,2,0
LBR,DEU,0,0,0
LBR,DJI,0,0,0
LBR,DNK,71,22,0
LBR,DOM,0,0,0
LBR,DZA,0,0,0
LBR,ECU,0,0,0
LBR,EGY,0,0,0
LBR,ERI,0,0,0
LBR,ESP,400,160,0
LBR,EST,0,0,0
LBR,ETH,0,0,0
LBR,FIN,56,14,0
LBR,FJI,0,0,0
LBR,FRA,443,198,0
LBR,FSM,0,0,0
LBR,GAB,0,0,0
LBR,GBR,1771,1140,0
LBR,GEO,0,0,0
LBR,GHA,0,0,0
LBR,GIN,0,0,0
LBR,GMB,0,0,0
LBR,GNB,0,0,0
LBR,GNQ,0,0,0
LBR,GRC,18,9,0
LBR,GRD,0,0,0
LBR,GTM,0,0,0
LBR,GUY,0,0,0
LBR,HND,0,0,0
LBR,HRV,0,0,0
LBR,HTI,0,0,0
LBR,HUN,13,7,0
LBR,IDN,0,0,0
LBR,IND,0,0,0
LBR,IRL,140,46,0
LBR,IRN,0,0,0
LBR,IRQ,0,0,0
LBR,ISL,2,0,0
LBR,ISR,0,0,0
LBR,ITA,1530,86,0
LBR,JAM,0,0,0
LBR,JOR,0,0,0
LBR,JPN,9,9,0
LBR,KAZ,0,0,0
LBR,KEN,0,0,0
LBR,KGZ,0,0,0
LBR,KHM,0,0,0
LBR,KWT,0,0,0
LBR,LAO,0,0,0
LBR,LBN,0,0,0
LBR,LBR,1462235,14286,1
LBR,LBY,0,0,0
LBR,LCA,0,0,0
LBR,LKA,0,0,0
LBR,LSO,0,0,0
LBR,LTU,0,0,0
LBR,LUX,15,2,0
LBR,LVA,0,0,0
LBR,MAR,0,0,0
LBR,MDA,0,0,0
LBR,MDG,0,0,0
LBR,MDV,0,0,0
LBR,MEX,0,0,0
LBR,MKD,0,0,0
LBR,MLI,0,0,0
LBR,MLT,0,0,0
LBR,MMR,0,0,0
LBR,MNG,0,0,0
LBR,MOZ,0,0,0
LBR,MRT,0,0,0
LBR,MUS,0,0,0
LBR,MWI,0,0,0
LBR,MYS,0,0,0
LBR,NAM,0,0,0
LBR,NER,0,0,0
LBR,NGA,0,0,0
LBR,NIC,0,0,0
LBR,NLD,629,402,0
LBR,NOR,403,128,0
LBR,NPL,0,0,0
LBR,NZL,0,0,0
LBR,OMN,0,0,0
LBR,PAK,0,0,0
LBR,PAN,0,0,0
LBR,PER,0,0,0
LBR,PHL,0,0,0
LBR,PNG,0,0,0
LBR,POL,0,0,0
LBR,PRT,21,1,0
LBR,PRY,0,0,0
LBR,QAT,0,0,0
LBR,ROM,0,0,0
LBR,RWA,0,0,0
LBR,SAU,0,0,0
LBR,SDN,0,0,0
LBR,SEN,0,0,0
LBR,SGP,0,0,0
LBR,SLB,0,0,0
LBR,SLE,0,0,0
LBR,SLV,0,0,0
LBR,SOM,0,0,0
LBR,SRB,0,0,0
LBR,STP,0,0,0
LBR,SUR,0,0,0
LBR,SVK,3,0,0
LBR,SVN,3,0,0
LBR,SWE,470,190,0
LBR,SWZ,0,0,0
LBR,SYR,0,0,0
LBR,TCD,0,0,0
LBR,TGO,0,0,0
LBR,THA,0,0,0
LBR,TJK,0,0,0
LBR,TKM,0,0,0
LBR,TON,0,0,0
LBR,TTO,0,0,0
LBR,TUN,0,0,0
LBR,TUR,0,0,0
LBR,TZA,0,0,0
LBR,UGA,0,0,0
LBR,UKR,0,0,0
LBR,URY,0,0,0
LBR,USA,30434,20521,0
LBR,UZB,0,0,0
LBR,VCT,0,0,0
LBR,VEN,0,0,0
LBR,VNM,0,0,0
LBR,VUT,0,0,0
LBR,WSM,0,0,0
LBR,YEM,0,0,0
LBR,ZAF,0,0,0
LBR,ZAR,0,0,0
LBR,ZMB,0,0,0
LBR,ZWE,0,0,0
LBY,AFG,0,0,0
LBY,AGO,0,0,0
LBY,ALB,0,0,0
LBY,ARE,0,0,0
LBY,ARG,0,0,0
LBY,ARM,0,0,0
LBY,AUS,868,954,0
LBY,AUT,0,0,0
LBY,AZE,0,0,0
LBY,BDI,0,0,0
LBY,BEL,147,87,0
LBY,BEN,0,0,0
LBY,BFA,0,0,0
LBY,BGD,0,0,0
LBY,BGR,0,0,0
LBY,BHR,0,0,0
LBY,BHS,0,0,0
LBY,BIH,0,0,0
LBY,BLR,0,0,0
LBY,BLZ,0,0,0
LBY,BOL,0,0,0
LBY,BRA,0,0,0
LBY,BRB,0,0,0
LBY,BRN,0,0,0
LBY,BTN,0,0,0
LBY,BWA,0,0,0
LBY,CAF,0,0,0
LBY,CAN,725,3245,0
LBY,CHE,0,0,0
LBY,CHL,0,0,0
LBY,CHN,0,0,0
LBY,CIV,0,0,0
LBY,CMR,0,0,0
LBY,COG,0,0,0
LBY,COL,0,0,0
LBY,COM,0,0,0
LBY,CPV,0,0,0
LBY,CRI,0,0,0
LBY,CUB,0,0,0
LBY,CYP,0,0,0
LBY,CZE,31,51,0
LBY,DEU,0,0,0
LBY,DJI,0,0,0
LBY,DNK,118,40,0
LBY,DOM,0,0,0
LBY,DZA,0,0,0
LBY,ECU,0,0,0
LBY,EGY,0,0,0
LBY,ERI,0,0,0
LBY,ESP,80,395,0
LBY,EST,3,1,0
LBY,ETH,0,0,0
LBY,FIN,66,46,0
LBY,FJI,0,0,0
LBY,FRA,1009,810,0
LBY,FSM,0,0,0
LBY,GAB,0,0,0
LBY,GBR,4606,7664,0
LBY,GEO,0,0,0
LBY,GHA,0,0,0
LBY,GIN,0,0,0
LBY,GMB,0,0,0
LBY,GNB,0,0,0
LBY,GNQ,0,0,0
LBY,GRC,296,240,0
LBY,GRD,0,0,0
LBY,GTM,0,0,0
LBY,GUY,0,0,0
LBY,HND,0,0,0
LBY,HRV,0,0,0
LBY,HTI,0,0,0
LBY,HUN,71,77,0
LBY,IDN,0,0,0
LBY,IND,0,0,0
LBY,IRL,185,343,0
LBY,IRN,0,0,0
LBY,IRQ,0,0,0
LBY,ISL,1,0,0
LBY,ISR,11062,0,0
LBY,ITA,30557,3364,0
LBY,JAM,0,0,0
LBY,JOR,0,0,0
LBY,JPN,14,9,0
LBY,KAZ,0,0,0
LBY,KEN,0,0,0
LBY,KGZ,0,0,0
LBY,KHM,0,0,0
LBY,KWT,0,0,0
LBY,LAO,0,0,0
LBY,LBN,0,0,0
LBY,LBR,0,0,0
LBY,LBY,2960434,325097,1
LBY,LCA,0,0,0
LBY,LKA,0,0,0
LBY,LSO,0,0,0
LBY,LTU,0,0,0
LBY,LUX,10,6,0
LBY,LVA,2,0,0
LBY,MAR,0,0,0
LBY,MDA,0,0,0
LBY,MDG,0,0,0
LBY,MDV,0,0,0
LBY,MEX,1,30,0
LBY,MKD,0,0,0
LBY,MLI,0,0,0
LBY,MLT,0,0,0
LBY,MMR,0,0,0
LBY,MNG,0,0,0
LBY,MOZ,0,0,0
LBY,MRT,0,0,0
LBY,MUS,0,0,0
LBY,MWI,0,0,0
LBY,MYS,0,0,0
LBY,NAM,0,0,0
LBY,NER,0,0,0
LBY,NGA,0,0,0
LBY,NIC,0,0,0
LBY,NLD,0,116,0
LBY,NOR,106,99,0
LBY,NPL,0,0,0
LBY,NZL,0,0,0
LBY,OMN,0,0,0
LBY,PAK,0,0,0
LBY,PAN,0,0,0
LBY,PER,0,0,0
LBY,PHL,0,0,0
LBY,PNG,0,0,0
LBY,POL,49,91,0
LBY,PRT,13,10,0
LBY,PRY,0,0,0
LBY,QAT,0,0,0
LBY,ROM,0,0,0
LBY,RWA,0,0,0
LBY,SAU,0,0,0
LBY,SDN,0,0,0
LBY,SEN,0,0,0
LBY,SGP,0,0,0
LBY,SLB,0,0,0
LBY,SLE,0,0,0
LBY,SLV,0,0,0
LBY,SOM,0,0,0
LBY,SRB,0,0,0
LBY,STP,0,0,0
LBY,SUR,0,0,0
LBY,SVK,10,13,0
LBY,SVN,18,12,0
LBY,SWE,565,420,0
LBY,SWZ,0,0,0
LBY,SYR,0,0,0
LBY,TCD,0,0,0
LBY,TGO,0,0,0
LBY,THA,0,0,0
LBY,TJK,0,0,0
LBY,TKM,0,0,0
LBY,TON,0,0,0
LBY,TTO,0,0,0
LBY,TUN,0,0,0
LBY,TUR,870,650,0
LBY,TZA,0,0,0
LBY,UGA,0,0,0
LBY,UKR,0,0,0
LBY,URY,0,0,0
LBY,USA,10793,11576,0
LBY,UZB,0,0,0
LBY,VCT,0,0,0
LBY,VEN,0,0,0
LBY,VNM,0,0,0
LBY,VUT,0,0,0
LBY,WSM,0,0,0
LBY,YEM,0,0,0
LBY,ZAF,0,0,0
LBY,ZAR,0,0,0
LBY,ZMB,0,0,0
LBY,ZWE,0,0,0
LCA,AFG,0,0,0
LCA,AGO,0,0,0
LCA,ALB,0,0,0
LCA,ARE,0,0,0
LCA,ARG,0,0,0
LCA,ARM,0,0,0
LCA,AUS,22,19,0
LCA,AUT,0,0,0
LCA,AZE,0,0,0
LCA,BDI,0,0,0
LCA,BEL,4,1,0
LCA,BEN,0,0,0
LCA,BFA,0,0,0
LCA,BGD,0,0,0
LCA,BGR,0,0,0
LCA,BHR,0,0,0
LCA,BHS,0,0,0
LCA,BIH,0,0,0
LCA,BLR,0,0,0
LCA,BLZ,0,0,0
LCA,BOL,0,0,0
LCA,BRA,0,0,0
LCA,BRB,0,0,0
LCA,BRN,0,0,0
LCA,BTN,0,0,0
LCA,BWA,0,0,0
LCA,CAF,0,0,0
LCA,CAN,2425,1800,0
LCA,CHE,0,0,0
LCA,CHL,0,0,0
LCA,CHN,0,0,0
LCA,CIV,0,0,0
LCA,CMR,0,0,0
LCA,COG,0,0,0
LCA,COL,0,0,0
LCA,COM,0,0,0
LCA,CPV,0,0,0
LCA,CRI,0,0,0
LCA,CUB,0,0,0
LCA,CYP,0,0,0
LCA,CZE,2,1,0
LCA,DEU,0,0,0
LCA,DJI,0,0,0
LCA,DNK,2,2,0
LCA,DOM,0,0,0
LCA,DZA,0,0,0
LCA,ECU,0,0,0
LCA,EGY,0,0,0
LCA,ERI,0,0,0
LCA,ESP,0,0,0
LCA,EST,0,0,0
LCA,ETH,0,0,0
LCA,FIN,0,0,0
LCA,FJI,0,0,0
LCA,FRA,3207,230,0
LCA,FSM,0,0,0
LCA,GAB,0,0,0
LCA,GBR,6270,2117,0
LCA,GEO,0,0,0
LCA,GHA,0,0,0
LCA,GIN,0,0,0
LCA,GMB,0,0,0
LCA,GNB,0,0,0
LCA,GNQ,0,0,0
LCA,GRC,2,0,0
LCA,GRD,0,0,0
LCA,GTM,0,0,0
LCA,GUY,0,0,0
LCA,HND,0,0,0
LCA,HRV,0,0,0
LCA,HTI,0,0,0
LCA,HUN,0,0,0
LCA,IDN,0,0,0
LCA,IND,0,0,0
LCA,IRL,9,5,0
LCA,IRN,0,0,0
LCA,IRQ,0,0,0
LCA,ISL,0,0,0
LCA,ISR,0,0,0
LCA,ITA,14,1,0
LCA,JAM,0,0,0
LCA,JOR,0,0,0
LCA,JPN,3,4,0
LCA,KAZ,0,0,0
LCA,KEN,0,0,0
LCA,KGZ,0,0,0
LCA,KHM,0,0,0
LCA,KWT,0,0,0
LCA,LAO,0,0,0
LCA,LBN,0,0,0
LCA,LBR,0,0,0
LCA,LBY,0,0,0
LCA,LCA,86803,15054,1
LCA,LKA,0,0,0
LCA,LSO,0,0,0
LCA,LTU,0,0,0
LCA,LUX,0,0,0
LCA,LVA,0,0,0
LCA,MAR,0,0,0
LCA,MDA,0,0,0
LCA,MDG,0,0,0
LCA,MDV,0,0,0
LCA,MEX,0,17,0
LCA,MKD,0,0,0
LCA,MLI,0,0,0
LCA,MLT,0,0,0
LCA,MMR,0,0,0
LCA,MNG,0,0,0
LCA,MOZ,0,0,0
LCA,MRT,0,0,0
LCA,MUS,0,0,0
LCA,MWI,0,0,0
LCA,MYS,0,0,0
LCA,NAM,0,0,0
LCA,NER,0,0,0
LCA,NGA,0,0,0
LCA,NIC,0,0,0
LCA,NLD,22,0,0
LCA,NOR,6,1,0
LCA,NPL,0,0,0
LCA,NZL,0,0,0
LCA,OMN,0,0,0
LCA,PAK,0,0,0
LCA,PAN,0,0,0
LCA,PER,0,0,0
LCA,PHL,0,0,0
LCA,PNG,0,0,0
LCA,POL,0,0,0
LCA,PRT,1,0,0
LCA,PRY,0,0,0
LCA,QAT,0,0,0
LCA,ROM,0,0,0
LCA,RWA,0,0,0
LCA,SAU,0,0,0
LCA,SDN,0,0,0
LCA,SEN,0,0,0
LCA,SGP,0,0,0
LCA,SLB,0,0,0
LCA,SLE,0,0,0
LCA,SLV,0,0,0
LCA,SOM,0,0,0
LCA,SRB,0,0,0
LCA,STP,0,0,0
LCA,SUR,0,0,0
LCA,SVK,0,0,0
LCA,SVN,0,0,0
LCA,SWE,10,0,0
LCA,SWZ,0,0,0
LCA,SYR,0,0,0
LCA,TCD,0,0,0
LCA,TGO,0,0,0
LCA,THA,0,0,0
LCA,TJK,0,0,0
LCA,TKM,0,0,0
LCA,TON,0,0,0
LCA,TTO,0,0,0
LCA,TUN,0,0,0
LCA,TUR,0,0,0
LCA,TZA,0,0,0
LCA,UGA,0,0,0
LCA,UKR,0,0,0
LCA,URY,0,0,0
LCA,USA,13601,4682,0
LCA,UZB,0,0,0
LCA,VCT,0,0,0
LCA,VEN,0,0,0
LCA,VNM,0,0,0
LCA,VUT,0,0,0
LCA,WSM,0,0,0
LCA,YEM,0,0,0
LCA,ZAF,0,0,0
LCA,ZAR,0,0,0
LCA,ZMB,0,0,0
LCA,ZWE,0,0,0
LKA,AFG,0,0,0
LKA,AGO,0,0,0
LKA,ALB,0,0,0
LKA,ARE,0,0,0
LKA,ARG,0,0,0
LKA,ARM,0,0,0
LKA,AUS,26374,40261,0
LKA,AUT,0,0,0
LKA,AZE,0,0,0
LKA,BDI,0,0,0
LKA,BEL,387,117,0
LKA,BEN,0,0,0
LKA,BFA,0,0,0
LKA,BGD,0,0,0
LKA,BGR,0,0,0
LKA,BHR,0,0,0
LKA,BHS,0,0,0
LKA,BIH,0,0,0
LKA,BLR,0,0,0
LKA,BLZ,0,0,0
LKA,BOL,0,0,0
LKA,BRA,0,0,0
LKA,BRB,0,0,0
LKA,BRN,0,0,0
LKA,BTN,0,0,0
LKA,BWA,0,0,0
LKA,CAF,0,0,0
LKA,CAN,68070,48480,0
LKA,CHE,15384,1618,0
LKA,CHL,0,0,0
LKA,CHN,0,0,0
LKA,CIV,0,0,0
LKA,CMR,0,0,0
LKA,COG,0,0,0
LKA,COL,0,0,0
LKA,COM,0,0,0
LKA,CPV,0,0,0
LKA,CRI,0,0,0
LKA,CUB,0,0,0
LKA,CYP,0,0,0
LKA,CZE,36,22,0
LKA,DEU,17298,0,0
LKA,DJI,0,0,0
LKA,DNK,4761,1180,0
LKA,DOM,0,0,0
LKA,DZA,0,0,0
LKA,ECU,0,0,0
LKA,EGY,0,0,0
LKA,ERI,0,0,0
LKA,ESP,445,60,0
LKA,EST,3,2,0
LKA,ETH,0,0,0
LKA,FIN,487,51,0
LKA,FJI,0,0,0
LKA,FRA,28027,3960,0
LKA,FSM,0,0,0
LKA,GAB,0,0,0
LKA,GBR,56939,54115,0
LKA,GEO,0,0,0
LKA,GHA,0,0,0
LKA,GIN,0,0,0
LKA,GMB,0,0,0
LKA,GNB,0,0,0
LKA,GNQ,0,0,0
LKA,GRC,824,53,0
LKA,GRD,0,0,0
LKA,GTM,0,0,0
LKA,GUY,0,0,0
LKA,HND,0,0,0
LKA,HRV,0,0,0
LKA,HTI,0,0,0
LKA,HUN,9,9,0
LKA,IDN,0,0,0
LKA,IND,0,0,0
LKA,IRL,251,223,0
LKA,IRN,0,0,0
LKA,IRQ,0,0,0
LKA,ISL,114,22,0
LKA,ISR,0,0,0
LKA,ITA,49591,2391,0
LKA,JAM,0,0,0
LKA,JOR,0,0,0
LKA,JPN,1500,1071,0
LKA,KAZ,0,0,0
LKA,KEN,0,0,0
LKA,KGZ,0,0,0
LKA,KHM,0,0,0
LKA,KWT,0,0,0
LKA,LAO,0,0,0
LKA,LBN,0,0,0
LKA,LBR,0,0,0
LKA,LBY,0,0,0
LKA,LCA,0,0,0
LKA,LKA,11605704,979220,1
LKA,LSO,0,0,0
LKA,LTU,0,0,0
LKA,LUX,17,18,0
LKA,LVA,8,10,0
LKA,MAR,0,0,0
LKA,MDA,0,0,0
LKA,MDG,0,0,0
LKA,MDV,0,0,0
LKA,MEX,0,0,0
LKA,MKD,0,0,0
LKA,MLI,0,0,0
LKA,MLT,0,0,0
LKA,MMR,0,0,0
LKA,MNG,0,0,0
LKA,MOZ,0,0,0
LKA,MRT,0,0,0
LKA,MUS,0,0,0
LKA,MWI,0,0,0
LKA,MYS,0,0,0
LKA,NAM,0,0,0
LKA,NER,0,0,0
LKA,NGA,0,0,0
LKA,NIC,0,0,0
LKA,NLD,5424,1200,0
LKA,NOR,5359,1592,0
LKA,NPL,0,0,0
LKA,NZL,2493,4503,0
LKA,OMN,0,0,0
LKA,PAK,0,0,0
LKA,PAN,0,0,0
LKA,PER,0,0,0
LKA,PHL,0,0,0
LKA,PNG,0,0,0
LKA,POL,50,0,0
LKA,PRT,17,8,0
LKA,PRY,0,0,0
LKA,QAT,0,0,0
LKA,ROM,0,0,0
LKA,RWA,0,0,0
LKA,SAU,0,0,0
LKA,SDN,0,0,0
LKA,SEN,0,0,0
LKA,SGP,0,0,0
LKA,SLB,0,0,0
LKA,SLE,0,0,0
LKA,SLV,0,0,0
LKA,SOM,0,0,0
LKA,SRB,0,0,0
LKA,STP,0,0,0
LKA,SUR,0,0,0
LKA,SVK,0,0,0
LKA,SVN,6,7,0
LKA,SWE,3945,1515,0
LKA,SWZ,0,0,0
LKA,SYR,0,0,0
LKA,TCD,0,0,0
LKA,TGO,0,0,0
LKA,THA,0,0,0
LKA,TJK,0,0,0
LKA,TKM,0,0,0
LKA,TON,0,0,0
LKA,TTO,0,0,0
LKA,TUN,0,0,0
LKA,TUR,0,0,0
LKA,TZA,0,0,0
LKA,UGA,0,0,0
LKA,UKR,0,0,0
LKA,URY,0,0,0
LKA,USA,13963,22600,0
LKA,UZB,0,0,0
LKA,VCT,0,0,0
LKA,VEN,0,0,0
LKA,VNM,0,0,0
LKA,VUT,0,0,0
LKA,WSM,0,0,0
LKA,YEM,0,0,0
LKA,ZAF,0,0,0
LKA,ZAR,0,0,0
LKA,ZMB,0,0,0
LKA,ZWE,0,0,0
