iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"FRA",0.0249661444744593,0.0113321673429266,0.0241040333283257,0.0128281292605014,0.0230621669393075,0.00818162095191157,0.0129462931371851,0.0204142915770189,0.0401248014958005,0.0193729782739928,0.00980334334327772,0.00699571622676477,0.00777088299407632,0.00675070893102105
"FSM",-0.0135085395092136,0.0291289678900711,-0.0362426714790149,-0.030380686199242,-0.00874074092653488,-0.0109651937095118,0.9,0.9,0.9,0.9,0.9,0.9,-0.0672665803299374,-0.0906878996637038
"GAB",0.00839148060164742,0.00669563915977414,0.00832110225010764,-0.000452294480555659,0.00799285417739191,-0.000625736012014045,0.0706505621779369,0.0741641206858912,0.0962114928383966,0.067431548719305,0.0699274691672437,0.0707974349210318,0.00418120365222965,0.00408211584930523
"GBR",0.0408981687275459,0.0356082125511658,0.0380537616311388,0.037622117744185,0.026458185084058,0.0221286985646935,0.0584552742820042,0.0626089157016995,0.129669370249572,0.0655714787331741,0.0357033889173664,0.0381958498087292,0.0366911845659228,0.0337213928805348
"GEO",0.072913565202286,0.0127742357292769,0.0738522148390233,0.000404067251819382,0.073529294270725,-0.000129591607636295,0.120502950512109,0.129837409112955,0.179999616410095,0.116855360177338,0.120063149157175,0.122065438203135,0.00665473015142334,0.00670279497888516
"GHA",0.025635464865381,0.00685827338946924,0.0258088302849793,-0.00497101124565847,0.0269149363284998,-0.00321182103953199,0.22358137619324,0.232274656655379,0.259233495847941,0.222035716282391,0.225651476352308,0.227594968780337,0.000551795872410933,0.000581820476047433
"GIN",0.00833908695820417,0.0030946267191914,0.00768995602457512,-0.00462513295697395,0.00966398336347938,-0.00247967686177394,0.213296207484567,0.218454835578034,0.228026697063667,0.210968344249188,0.21572461015752,0.216151440197589,-0.00155845991536855,-0.00220735549374439
"GMB",0.0420594670302377,0.00764652300003711,0.0366470675376405,-0.0249860134724403,0.0483555056419158,-0.0133168719783762,0.700006707571662,0.722438525678693,0.800725790477734,0.691887092025934,0.713659748753187,0.716369326001814,-0.0111874819337717,-0.0164489375758249
"GNB",0.0450837150098698,0.0161731005038051,0.0422614184018866,-0.0241890869143684,0.0515227809838551,-0.0148442593593872,0.573634585033316,0.603492673028104,0.663288509790084,0.566635083112197,0.585378515268857,0.587489503227926,-0.0107689678283857,-0.0130212804427061
"GNQ",-0.00844928706614462,0.00663858295708591,-0.0273008154150678,-0.0312098797627099,-0.0066060784372342,-0.012195486781357,-0.0382699724464406,-0.0219323719410007,-0.0113962343304146,-0.0598459055987517,-0.035219283279,-0.0337296619200122,-0.00844928706614462,-0.0273008154150678
"GRC",0.0186905667747577,0.0147969628760736,0.0181945363375462,0.0010945070451156,0.0178536593984398,0.000932009492034163,0.0617796093154738,0.0725795007214896,0.131239885121702,0.0575802182262663,0.0602949950023367,0.0629989273022748,0.00831923084963594,0.00765359126083778
"GRD",-0.113000049286553,-0.0137116337473021,-0.210397039042099,-0.16746991093027,-0.0859239390089913,-0.08347622682466,0.9,0.9,0.9,0.9,0.9,0.9,-0.167772898442914,-0.259519416412899
"GTM",0.0735160895896517,0.0157770560594111,0.0524999839640642,-0.0248084614810193,0.0757133511635425,-0.00627631561879545,0.292328214618058,0.317055065480495,0.422208799631297,0.273423148548217,0.293889345098648,0.298605885744352,-0.00278732763804734,-0.023549742743593
"GUY",0.0518356791608131,0.0129703855646679,0.0519430465646786,-0.128553126345265,0.111327114193785,-0.0792686321840296,0.9,0.9,0.9,0.9,0.9,0.9,-0.156836445662104,-0.158750451704334
"HND",0.143076471343301,0.0089276043954591,0.125293561350841,-0.035448971866266,0.152458447309865,-0.0128777954551214,0.811016747675515,0.861641901130733,0.9,0.812858183823415,0.826337178665534,0.842147941651825,-0.0220111831668937,-0.0392878645299185
"HRV",0.0744278650120723,0.0228754813937327,0.0723327849957776,-0.00570321735582221,0.076859086872639,-0.00147564041143633,0.197019823487571,0.228520986058375,0.367746855791876,0.197904131710809,0.198113739024258,0.207158808609991,0.00253526708957357,-0.00111296409046072
"HTI",0.197574975059048,0.0151060381073788,0.192255707412083,-0.0799701339299955,0.217687819909201,-0.0573489362992897,0.9,0.9,0.9,0.9,0.9,0.9,-0.0361559475133089,-0.0392240802434523
"HUN",0.0390871870025336,0.0118289111540716,0.0377251497312107,0.0054651249717384,0.034896476341456,0.00354352824105494,0.108683396578843,0.110671435876936,0.157619717981118,0.103943007972321,0.101858781707954,0.104956745915977,0.0139528405821269,0.0121530722672479
"IDN",0.00477681200919408,-0.000486470446486098,0.00106321038237173,-0.00620520797630166,0.00505088270743391,-0.00215277226996995,0.00409023371933904,0.0057793101741812,0.00283524534574084,6.28727771091299e-05,0.00458310602748546,0.00466366797473938,-0.00210159682572285,-0.00578612304754858
"IND",0.015647625675815,0.000597242904588816,0.015364148502633,-0.00258532206723514,0.0163700392480692,-0.00119938773704211,0.0337554952471177,0.0355605839328989,0.0391162401632319,0.0327173939576208,0.0350370101804258,0.0351912563187768,-0.000981126753460296,-0.00127335452402795
"IRL",0.00702145553494999,0.0538951555100389,0.0069638486549736,0.0301722532688867,0.00632985672770325,0.0177752722624867,-0.0195826258442005,0.0519974502806552,0.212278328560747,0.0261923923450489,-0.0210263656680533,-0.0143459058700106,0.000735288850025311,0.000455462477111136
"IRN",-0.0100432598171375,-0.00423574790101379,-0.0293472487525678,-0.0336788236310777,-0.00804699879198907,-0.0129811910794796,0.0217595399540208,0.0309290132291908,0.0219590870250929,0.00142965803579356,0.0253591079143273,0.0263042899725998,-0.0125833425097173,-0.0318368542848625
"IRQ",0.0135519815024837,0.0117064377327624,0.0133654675177193,0.00177765826339331,0.0125880456493935,0.00120931374542416,0.502226220079866,0.50959861219597,0.56107168726656,0.499671352789927,0.499986424398966,0.50182600728711,0.00703333520014533,0.00677623785407267
"ISL",0.0189540623476274,0.0230158893989662,0.0170458567358363,0.00334156467861401,0.0230852256406267,0.00189550985684554,0.0437776646879279,0.0904193318391253,0.173748503836371,0.0672579182839063,0.0497997981765536,0.0572278257081275,-0.00800576745585988,-0.010388910483014
"ISR",0.080249744802962,0.0257990352783926,0.066600608562826,0.0383389140559351,0.060753688399105,0.0248377132447635,0.0947004102438945,0.0971923214519701,0.130442957073854,0.100343618437332,0.0650648622856342,0.056230927627515,0.0384538915049245,0.024120856996905
"ITA",0.0166866014131812,0.0110989568425035,0.0165389244309557,-0.000292380396600807,0.0152064960439361,0.000138519425493374,0.0228431261662025,0.0280183930394878,0.0698115424931758,0.0158877481814836,0.0205000481501687,0.023261374048507,0.00883775009309646,0.00857563503689111
"JAM",0.158591623517786,0.0211648256442589,0.163192105855257,-0.0499337391291837,0.189175879401167,-0.0282936098976339,0.9,0.9,0.9,0.9,0.9,0.9,-0.0775684808888943,-0.0809193507737537
"JOR",0.0965561341705707,0.00314189782889142,0.0921224085686797,-0.0113673242862695,0.0989174535009375,-0.00450441624554616,0.0647759002436938,0.0736994430159624,0.0909179755973829,0.0590386963219209,0.0677722773912119,0.0693942713460551,-0.00362532414974311,-0.00812890561499477
"JPN",0.00266698088254142,0.00271433837753429,0.00241021937599306,0.00137978269644775,0.00217377393738303,0.00090606736089491,0.00723820697234025,0.00827058226759722,0.01276988370711,0.00693099212850287,0.00645729601795367,0.00635558608006751,0.00192398435000298,0.00166573165802708
"KAZ",0.0133430390686702,0.0210006430399086,0.0161397897340251,0.00662897362003384,0.012267762692072,0.00327007268265734,0.0344514409394173,0.0463499964111063,0.121205636255622,0.0319751593590548,0.0325361853292199,0.0354848144535181,0.0121268218573274,0.0148961016759575
"KEN",0.00733720183745612,0.00114116381419292,0.0018079022423642,-0.0225952936822422,0.0118769850862349,-0.0122597499332867,0.156776635076641,0.172110831644125,0.172723612759622,0.150751190124974,0.165382059896346,0.166858197184274,-0.0128086969007354,-0.0181009139036488
"KGZ",0.111196595632225,0.00197061483613354,0.110318731663752,0.000737101418396373,0.109841974476209,0.00143644872644251,0.0433541893519406,0.0428161180557062,0.0459112091497443,0.0420887081666719,0.0408307858816593,0.0410677495888433,0.00298092224200219,0.00194812014218899
"KHM",0.00585176351449479,0.00971960228037234,0.0017845566825958,-0.0186548151452704,0.0103918051484685,-0.00987705675193634,0.22022683030209,0.239062432438692,0.266741990747019,0.21152172159037,0.228297390560245,0.229191359245857,-0.00810640445369341,-0.0120734635916521
"KWT",-0.00567085178545003,0.00228397364320638,-0.0107337781708463,-0.0141964435464139,-0.00329322807604731,-0.00673177557519059,0.0139303658600124,0.0232331583349455,0.0358631865651801,0.00685113131075553,0.0180426391557215,0.0191744085791114,-0.00574742710564916,-0.010810185046454
"LAO",0.000390737106850744,0.0135208800308507,-0.00358047923409511,-0.0216994079935347,0.00663802234192921,-0.0115128538169673,0.880911636972516,0.9,0.9,0.872475233561105,0.896107785709418,0.89864327331561,-0.00817187283350853,-0.0121978507669852
"LBN",0.315981428769484,0.00209139135959237,0.275346896280056,-0.0576461056297107,0.330064288632932,-0.025102634310812,0.365727840048899,0.400419840918057,0.550448837806492,0.335264045393703,0.380148907542641,0.383918189453599,-0.0276376221212466,-0.0610416118162066
"LBR",0.0688224655698659,0.0202338348370395,0.0645195916512341,-0.0898675916458723,0.0826994570537911,-0.0722866558040456,0.9,0.9,0.9,0.9,0.9,0.9,-0.0341710902380449,-0.0346390289084661
"LBY",0.00850386858499293,0.00996606475314686,0.00766306220417687,0.00320088747878503,0.00642988445239886,0.00206704503053503,0.14790196975421,0.150251174697579,0.179716847517136,0.143504448110844,0.144074792562282,0.144748906538456,0.00850386858499293,0.00766306220417687
"LCA",-0.028889842244358,0.00190271292401427,-0.0993628993088742,-0.0920458926374958,-0.0211838886238755,-0.0383928961750145,0.506296009223865,0.587005690653376,0.9,0.49176679652609,0.521018841585534,0.542115219305312,-0.0556061073781876,-0.124783321196413
"LKA",0.020441490986009,-0.00733446980068443,-0.0267042038663323,-0.0698043337038308,0.0234998264992924,-0.0259766596059919,0.0479694742276661,0.0661244746562763,0.0455253654274152,0.00225598020231325,0.0533336522231333,0.0551567931725123,-0.0249580676617213,-0.0699069630236713
"LSO",0.214850550705921,1.34220940555358e-05,0.214497844346856,-0.00163528583973985,0.215084063797939,0.00293479950944708,0.0355560755445487,0.0364321098767524,0.0362877259261006,0.0354496271077662,0.035942657794456,0.0361180734799241,-0.000674086226514911,-0.000944396178644064
"LTU",0.0649298180644976,0.0250232550282774,0.0678901741515623,0.00590770326334747,0.0641176233691456,0.00283732334969175,0.0592639646932369,0.0825738278167362,0.17689756376313,0.0631873926932583,0.0558291623214124,0.0632057421016685,0.0109337410322429,0.0125053722027447
"LUX",0.117111442748952,0.00215073726920898,0.101042336815326,0.0228532407040825,0.0958328055826524,0.0149942034630039,0.0126391239841178,0.00182114902102169,0.0814735840232989,-0.000146561879657829,-0.0184513000597371,-0.0179669902880395,0.0435233844294245,0.0254397145840177
"LVA",0.0505364951960099,0.00658409172783703,0.0499673094697264,-0.0026563006994065,0.0567416519703463,-0.00122318291699312,0.0563483241921058,0.0845605293751313,0.135757732804683,0.0662931147228102,0.0653427684056937,0.0656424413504416,-0.0076641413006276,-0.00880165189395675
"MAR",0.0606351475083132,0.0190917730161722,0.0600872712955832,-0.0160858871129389,0.0672103413025468,-0.00909855354749426,0.318496020700675,0.35947035456401,0.50284101904899,0.324567154745594,0.328611552413353,0.339320429017762,-0.00855610090196934,-0.0102135728672336
"MDA",0.255047875033968,0.0317369138456051,0.242102513790059,0.00715860764947027,0.234895622936381,0.00241976495533892,0.621612477341891,0.634157095867503,0.77147329667658,0.61936352148944,0.574051174099897,0.591162982815244,0.0417859721292646,0.023467317942796
"MDG",0.0194754729292719,0.0039429902169494,0.0181739097154955,-0.0103135698278231,0.0220234053091597,-0.00626762253388886,0.179065398581729,0.188376247080734,0.195504678046443,0.175796360306109,0.183567564165498,0.184078275086312,-0.00476525447273617,-0.00596862261919077
"MDV",-0.00276815138216411,0.00057536992369683,-0.00808781317368494,-0.0104612322611734,-0.00191008805527402,-0.00425587427848788,-0.00558491855732181,-0.000348988508841079,-0.00609956244618871,-0.0113283622385252,-0.00420345744994367,-0.00390777032227708,-0.00440172029411546,-0.00970812092613461
"MEX",0.0503363143987827,0.0366400277168549,0.0777963218833668,0.028737218013296,0.0497828320194796,0.0136864663716386,0.347990426210581,0.377515647896006,0.582718918158572,0.36946801556452,0.344846679946908,0.3573550483992,0.0208882163817734,0.0466301428610631
"MKD",0.0672540597607312,0.0313467148078001,0.0730825405597285,0.00672082690881619,0.0680847515502036,0.00390698155694012,0.622717436957575,0.657045355931816,0.9,0.631119480839041,0.620654515684462,0.633222306455923,0.0116879359813739,0.0154529684940311
"MLI",0.0291092326940026,0.00847421956653892,0.0242823419137306,-0.017550787628128,0.0324108691891819,-0.00950966379834861,0.0948560936688468,0.113878790251892,0.108873403066613,0.0890334883782892,0.099736533723147,0.100607388068993,-0.00948018074657469,-0.0137058300984569
"MLT",0.0256021466796107,0.0308696205447157,0.0162783964974482,-0.0187200328121743,0.0303101779859375,-0.00659536690453193,0.0906526026277372,0.178491439707923,0.447457608061206,0.126452370299714,0.0957182195482223,0.123819461955061,-0.0244260544278655,-0.0349938460258957
"MMR",0.000479672206022978,0.000438919051048795,0.00015269953669503,-0.00145048301689592,0.000847046293237097,-0.000695304959344192,0.0240674730704794,0.0249070291793814,0.0275990393951967,0.0230218947822129,0.0247481938249169,0.0247427414628495,-0.000358925152839206,-0.000686286870808527
"MNG",0.101687942150076,0.000900993927163592,0.100873392133801,-0.00533519923081899,0.10318257096008,-0.00203714654309966,0.242681914302229,0.246352299539594,0.255220801791399,0.240934368832422,0.245068643327306,0.245681250575403,-0.00193336640269462,-0.00285405149906348
"MOZ",-0.0163051029443566,0.0108724384959484,-0.022666421757799,-0.0280788552068942,-0.00995007401896726,-0.0153932893049641,0.00687740448416011,0.0379336403271339,0.0139189580003036,-1.65127668197221e-05,0.0152150942746674,0.016486965163389,-0.0192585699440083,-0.0255283913246436
"MRT",-0.000415136906114679,0.00329182060577608,-0.00146149973371785,-0.00421797390598322,0.000596537622550356,-0.00208573206513687,0.151315766038971,0.155593445655579,0.169855680852934,0.148103599930207,0.153277599585462,0.153733497748624,-0.000415136906114679,-0.00146149973371785
