iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"GNQ",-0.0262290972455899,0.0089730292384732,-0.0282691113712237,-0.0211379709291497,-0.0222523542437427,-0.0151865771942924,-0.0567473190753857,-0.0200854321043126,-0.00302740562877024,-0.0498435092694626,-0.0504177967322118,-0.0490405157032422,-0.0262290972455899,-0.0282691113712237
"GRC",0.00769265902957716,0.00642079056067551,0.00379543460075737,0.00389895349205739,0.00330058157922804,0.00293610677860251,0.0516989787104307,0.0641304816290814,0.117877339154772,0.0605543241389212,0.0458049011978929,0.0483027342056397,-0.00199577228529881,-0.00600408235420524
"GRD",-0.157270212804227,0.021617145085995,-0.160604963119778,-0.077281436959864,-0.134476259908946,-0.0532724331130639,0.9,0.9,0.9,0.9,0.9,0.9,-0.21101459125741,-0.212306638402859
"GTM",0.0489306196223447,0.00934577976241226,0.0471847858809244,-0.00938133441050539,0.0505151276456783,-0.00559236984279039,0.281359324842433,0.321022440825611,0.431754818889104,0.301111514846994,0.283638054714317,0.287896753878776,-0.024825734449521,-0.026770796953797
"GUY",-0.012775822264764,0.0471809894671709,-0.0076440632904955,-0.069438303094231,0.0132236271641057,-0.052147744006619,0.9,0.9,0.9,0.9,0.9,0.9,-0.209272176916735,-0.201043310392954
"HND",0.118957025395248,0.0081334362893864,0.118081842447802,-0.0142808573929073,0.12280417730909,-0.00912508428999232,0.809883228968646,0.874515778766395,0.9,0.850973441369288,0.817199154059276,0.832732053531252,-0.0379542192565393,-0.0390302514163962
"HRV",0.0428868395359294,0.0122450945830176,0.0437436657442567,-0.000457696824429614,0.043878352796647,-0.000111080949756303,0.171442385699326,0.217683778293459,0.345963959993092,0.204142768925406,0.171645264822389,0.179824277572045,-0.024307047002452,-0.0243178348223345
"HTI",0.196752721594919,0.0206013217198949,0.198413052801735,-0.0455770814269752,0.201410690263386,-0.0413717074729206,0.9,0.9,0.9,0.9,0.9,0.9,-0.0329628663132757,-0.0313654442153736
"HUN",0.0572901923667824,0.00128670518943149,0.0410159181969834,0.0217511293657899,0.0368167971548186,0.0176709355068597,0.135634269621061,0.106692164254081,0.171034161653211,0.128817501946253,0.108331143629973,0.111583951742831,0.0338438982358968,0.0167868443690262
"IDN",0.00515362567491755,0.000173270970960413,0.00496164848883349,-0.00154586902747365,0.00539618928680168,-0.00104565211147095,0.00612199880113056,0.00795298730931747,0.0083725911804564,0.00626636395375171,0.00653104485591106,0.00659614235566332,-0.00158213618653264,-0.00176786550813414
"IND",0.0177434274095838,0.00139028133594066,0.0176209974030877,0.0015586561528605,0.0171320187147507,0.0012667290853015,0.040220202994696,0.0403200535798812,0.0457321751192144,0.0408733336364767,0.039131337217769,0.0392966341558091,0.00152067533127387,0.00136185858956453
"IRL",-0.0540015020489219,0.028877070460888,-0.0466048356879203,0.0189565383246277,-0.0451347882507844,0.0125773680781873,-0.0878645602236547,0.0179327997172524,0.149910061944458,0.0063027564896982,-0.0752367533117409,-0.0732844884097375,-0.0598230868881061,-0.0525114345224973
"IRN",-0.00635688882405823,0.000353104266417887,-0.00696839375882742,-0.00717461743672327,-0.00498856914926095,-0.00515403239881431,0.0353493220213599,0.0453499447406832,0.0544766162993328,0.0379062381039923,0.0377003645667122,0.0383769419692468,-0.00884048646171861,-0.00944685508495873
"IRQ",0.0113501636349206,0.00937367451396499,0.00953864944253593,0.00848895068953414,0.00761369340810881,0.00641849750973566,0.510331838191,0.517059051663452,0.56803349285553,0.516306999367522,0.502867308719823,0.504789963665679,0.00516299115154827,0.00329283779183791
"ISL",0.0270660393445708,0.0265616799129288,0.0213378142266826,0.0317103746956038,0.0171711754073185,0.0241352246936619,0.0726881283331882,0.112140469852469,0.201356854292516,0.115139865362215,0.0567749207256643,0.0636947944733521,0.00190620916267426,-0.00434105041737481
"ISR",0.111492830367437,0.0175307908993414,0.0679178189828962,0.0571927914177388,0.0629755369464223,0.0473333495933621,0.136124184906197,0.0951508170805395,0.144249095053247,0.130673834187748,0.0717574591687754,0.0614540170012915,0.072403708049851,0.0278982647620034
"ITA",0.0169482335870868,0.00392485010396913,0.0111025472780498,0.00660589502917507,0.00924790722088796,0.00523646253661794,0.026721300256648,0.0238286032577911,0.0683355992774736,0.0261023564628656,0.0165459602339853,0.019392302230014,0.00956771605408438,0.00358908269073691
"JAM",0.121968412649985,0.0307773040596274,0.127669801494944,-0.00711544999363864,0.127860876832969,-0.00707682285342933,0.9,0.9,0.9,0.9,0.9,0.9,-0.105281368664145,-0.105213180518139
"JOR",0.0960018921762613,0.00526135256827412,0.0961277806507665,0.00243221417186534,0.0951178269941885,0.00199714614513596,0.0767702068788673,0.0841033491091816,0.107152487026328,0.0822286154986869,0.0745301831967704,0.0760705411172346,0.000180914283306441,-0.000267121496206725
"JPN",0.0057010351778297,0.0028627956279807,0.00293790378939114,0.00360403552999606,0.00249687987693676,0.00299466660338668,0.0120117630771426,0.0101122396954038,0.0150650495613208,0.0108720621685686,0.00750764220947046,0.00737373091721752,0.00499329363237383,0.00222860795136928
"KAZ",-0.015022416839844,0.00710203488210428,-0.0143954419700962,-0.00414725998275715,-0.0134270869204837,-0.00330991536034987,0.00237674805531042,0.0285427225170898,0.086687087073514,0.0172939406173062,0.00491594849913493,0.00736278359806177,-0.0161892259285848,-0.0155703050040438
"KEN",0.0108871230642436,0.00406324038274619,0.0107855791888981,-0.00845955886369102,0.0124431492411981,-0.00652533762743753,0.172496292415569,0.186514204783273,0.193576318664588,0.176226071094793,0.17527510317877,0.176469584377134,-0.00857124839824011,-0.00857200811343641
"KGZ",0.106790040371277,0.00106068501944855,0.105658380432091,0.00217985326265075,0.105023046867347,0.0022642996407833,0.0448611672467628,0.0423260030727539,0.0470301005407992,0.0441802661848243,0.0417373220271314,0.0419659392271562,0.00394855639559092,0.00251667175543577
"KHM",0.00292805098596539,0.00823433620467149,0.00298472671588056,-0.00705871890236924,0.00465351352141916,-0.00528719753646349,0.233447344161548,0.253433719580296,0.284312856098256,0.23880084588737,0.236229762859464,0.236955067978216,-0.0107848523620657,-0.0106720759837039
"KWT",0.003443448258787,0.00567784956904724,0.00261222541446776,0.00593385214481333,0.00122304567657464,0.00446892390589596,0.0338388650772205,0.0373598045071648,0.0602083379941693,0.0376469895113516,0.0303595826071418,0.0314130238064156,0.00337012628180012,0.0025383473478941
"LAO",-0.00855796895647697,0.0110874774981998,-0.00833977860210384,-0.00388636617794647,-0.00732593201690883,-0.00295319884736651,0.9,0.9,0.9,0.9,0.9,0.9,-0.0168352306460937,-0.0166707762270231
"LBN",0.306722868806579,0.00865944389963988,0.30950297382925,-0.0161188891248357,0.312564693226245,-0.0124612867630602,0.410373157198873,0.454608006052788,0.635171303064372,0.435485204576182,0.414822040182817,0.417545351397983,-0.0287451256487391,-0.0287323514096806
"LBR",0.0691456718608934,0.0247277067374391,0.0697522140890861,-0.0660562276511344,0.0751425489679258,-0.0603557538523325,0.9,0.9,0.9,0.9,0.9,0.9,-0.0301705055718899,-0.02653966298639
"LBY",0.00842119350806218,0.00631016260991699,0.00598315649734785,0.00925685804831373,0.00397915321410796,0.00713837163493137,0.156174116652119,0.154922670288958,0.186721259204716,0.157975787950076,0.14874926431584,0.149481281052107,0.00842119350806218,0.00598315649734785
