"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NSp","NIR7_NSp","ynoselec_p","ywdp"
"-0.00264684742","-0.0014758721","0.0102713676","0.00407687006","0.000946078869","-8.4119474e-05","0.888912523","-0.00264684742","-0.00145827704","0.0103138888","9.0266024e-05","0.000946078869","0.00829466202","0.888912523","0.0110874775","0.9","3895.93021","3939.16715"
"-0.00563167349","-0.00314270422","0.013316288","0.00530249144","0.00129353952","-0.00247849736","0.445948562","-0.00563167349","-0.00311877009","0.0134341644","0.000122486613","0.00129353952","0.336482424","0.445948562","0.0086594439","0.454608006","10923.7752","11018.4916"
"-0.00697546163","-0.0181005715","0.00534600319","0.0406653001","0.00568636934","-0.00189393276","0.875272293","-0.00697546163","-0.0170016795","0.00548350782","0.000556552464","0.00568636934","0.0994642717","0.875272293","0.0247277067","0.9","2154.64405","2208.22816"
"0.00706228854","0.00456352635","0.00392963164","-0.00934819766","0.000102913747","0","0.148612508","0.00706228854","0.00465508059","0.00388447149","1.18447053e-05","0.000102913747","0","0.148612508","0.00631016261","0.15492267","5374.86075","5408.78048"
"-0.0214348787","-0.00925874528","0.0197557","0.0164087088","0.00142708465","-0.000140188735","0.637407488","-0.0214348787","-0.00903614892","0.0203812752","0.000335991924","0.00142708465","0.0262988852","0.637407488","0.00675768073","0.644165169","11104.2075","11179.3534"
"-0.0134999365","-0.00586822918","0.00498014853","0.0137627325","0.000412384001","2.68163469e-05","0.0913585413","-0.0134999365","-0.00564642207","0.00507850995","3.53235048e-05","0.000412384001","0.0448082975","0.0913585413","-0.000186084328","0.091172457","7977.41955","7975.93447"
"-1.15950897e-05","-5.98899852e-06","0.000151765292","1.79609268e-05","1.04722515e-06","-2.41305131e-05","0.0337979983","-1.15950897e-05","-5.98865711e-06","0.000151767961","7.27696476e-07","1.04722515e-06","0.188502524","0.0337979983","0.000129058843","0.0339270572","1531.09279","1531.29039"
"-0.0196422405","-0.0178525767","0.0106120773","0.0194196516","0.000320174948","0.000353732255","0.0297867655","-0.0196422405","-0.0177297164","0.0110254755","9.63471808e-05","0.000320174948","0.049755878","0.0297867655","-0.00678918116","0.0229975843","17274.2843","17156.9685"
"0.0324639855","0.0639448062","0.0102977443","-0.0963282188","0.00017590096","-0.0244882688","0.00430034055","0.0324639855","0.0728272984","0.00939224897","2.5603851e-05","0.00017590096","0.0950182254","0.00430034055","-0.0139340507","-0.00963371011","58847.1704","58027.0467"
"0.0112177393","0.0108423824","0.00864175318","-0.0146558714","0.000221440352","-0.00920886082","0.0919713121","0.0112177393","0.011026923","0.00845522978","5.68773284e-05","0.000221440352","0.0646667949","0.0919713121","0.00705858292","0.099029895","18041.852","18169.2301"
"0.00063383678","0.000375301964","0.0126247224","-0.00065830924","0.00102040331","-0.00080429833","0.35988391","0.00063383678","0.000376300938","0.0126119951","0.000301235466","0.00102040331","0.0660817991","0.35988391","0.0131916568","0.373075567","6592.44153","6679.49559"
